country_code,region_name,iata,icao,airport,latitude,longitude
CA,Ontario,YVZ,CYVZ,Deer Lake Airport,52.66,-94.06
CA,Ontario,YVV,CYVV,Wiarton Airport,44.75,-81.11
CA,Saskatchewan,YVT,CYVT,Buffalo Narrows Airport,55.84,-108.42
CA,Alberta,YFI,,Fort MacKay/Firebag Aerodrome,57.28,-110.98
CA,Manitoba,XLB,CZWH,Lac Brochet Airport,58.62,-101.47
CA,Ontario,YFH,CYFH,Fort Hope Airport,51.56,-87.91
CA,British Columbia,YVR,CYVR,Vancouver International Airport,49.19,-123.18
CA,Northwest Territories,YVQ,CYVQ,Norman Wells Airport,65.28,-126.8
CA,Quebec,YVP,CYVP,Kuujjuaq Airport,58.1,-68.43
CA,Quebec,YFG,,Fontanges Airport,54.55,-71.17
CA,Quebec,YFE,CYFE,Forestville Airport,48.75,-69.1
CA,Quebec,YVO,CYVO,Val-d'Or Airport,48.05,-77.78
CA,Nunavut,YVN,CYVN,Cape Dyer Airport,66.59,-61.58
CA,Nunavut,YVM,CYVM,Qikiqtarjuaq Airport,67.55,-64.03
CA,New Brunswick,YFC,CYFC,Fredericton International Airport,45.87,-66.54
CA,Alberta,ZHP,CZHP,High Prairie Airport,55.39,-116.48
CA,Alberta,YVG,CYVG,Vermilion Airport,53.36,-110.82
CA,Nunavut,YFB,CYFB,Iqaluit Airport,63.76,-68.56
CA,British Columbia,YVE,CYVK,Vernon Regional Airport,50.25,-119.33
CA,Saskatchewan,YVC,CYVC,La Ronge (Barber Field) Airport,55.15,-105.26
CA,Quebec,YVB,CYVB,Bonaventure Airport,48.07,-65.46
CA,Quebec,YUY,CYUY,Rouyn-Noranda Airport,48.21,-78.84
CA,Nunavut,YUX,CYUX,Hall Beach Airport,68.78,-81.24
CA,Nunavut,YUT,CYUT,Repulse Bay Airport,66.52,-86.22
CA,Ontario,YFA,CYFA,Fort Albany Airport,52.2,-81.7
CA,Quebec,YUD,CYMU,Umiujaq Airport,56.54,-76.52
CA,Northwest Territories,YUB,CYUB,Tuktoyaktuk/James Gruben Airport,69.43,-133.03
CA,Quebec,YEY,CYEY,Amos/Magny Airport,48.56,-78.25
CA,Northwest Territories,YEV,CYEV,Inuvik (Mike Zubko) Airport,68.3,-133.48
CA,Nunavut,YEU,CYEU,Eureka Aerodrome,79.99,-85.81
CA,British Columbia,YTX,,Telegraph Creek Airport,57.92,-131.12
CA,Manitoba,ZJG,CZJG,Jenpeg Airport,54.52,-98.05
CA,British Columbia,YTU,,Tasu Water Aerodrome,52.76,-132.04
CA,Saskatchewan,YTT,,Tisdale Airport,52.84,-104.07
CA,Alberta,YET,CYET,Edson Airport,53.58,-116.46
CA,Ontario,YTS,CYTS,Timmins/Victor M. Power Airport,48.57,-81.38
CA,Ontario,YTR,CYTR,CFB Trenton,44.12,-77.53
CA,Quebec,YTQ,CYTQ,Tasiujaq Airport,58.67,-69.96
CA,Ontario,YER,CYER,Fort Severn Airport,56.02,-87.68
CA,British Columbia,YTP,,Tofino Harbour Water Aerodrome,49.16,-125.91
CA,Ontario,KEW,,Keewaywin Airport,52.99,-92.84
CA,Quebec,YTM,CYFJ,Mont Tremblant International Airport,46.41,-74.78
CA,Manitoba,KES,CZEE,Kelsey Airport,56.04,-96.51
CA,Manitoba,ZJN,CZJN,Swan River Airport,52.12,-101.24
CA,Ontario,YTL,CYTL,Big Trout Lake Airport,53.82,-89.9
CA,Yukon,XMP,,Macmillan Pass Airport,63.18,-130.2
CA,British Columbia,DGF,,Douglas Lake Airport,50.17,-120.17
CA,Ontario,ZKE,CZKE,Kashechewan Airport,52.28,-81.68
CA,Quebec,ZKG,,Kegaska Airport,50.2,-61.27
CA,Quebec,ZLT,,La Tabatiere Airport,50.83,-58.98
CA,British Columbia,ZMH,CZML,South Cariboo Regional Airport,51.74,-121.33
CA,Saskatchewan,YEN,CYEN,Estevan Regional Aerodrome,49.21,-102.97
CA,Ontario,SUR,,Summer Beaver Airport,52.71,-88.54
CA,Manitoba,YTH,CYTH,Thompson Airport,55.8,-97.86
CA,Ontario,YEM,CYEM,Manitowaning/Manitoulin East Municipal Airport,45.84,-81.86
CA,British Columbia,ZMT,CZMT,Masset Airport,54.03,-132.12
CA,British Columbia,ZNA,,Nanaimo Harbour Water Airport,49.18,-123.95
CA,Ontario,YEL,CYEL,Elliot Lake Municipal Airport,46.35,-82.56
CA,British Columbia,YTG,,Sullivan Bay Water Aerodrome,50.89,-126.83
CA,Nunavut,YEK,CYEK,Arviat Airport,61.09,-94.07
CA,British Columbia,ZNU,,Namu Water Aerodrome,51.86,-127.87
CA,Quebec,YTF,CYTF,Alma Airport,48.51,-71.64
CA,Nunavut,YTE,CYTE,Cape Dorset Airport,64.23,-76.53
CA,Manitoba,YTD,CZLQ,Thicket Portage Airport,55.32,-97.71
CA,British Columbia,YTB,,Hartley Bay Water Aerodrome,53.42,-129.25
CA,Ontario,YTA,CYTA,Pembroke Airport,45.86,-77.25
CA,Northwest Territories,YSY,CYSY,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,71.99,-125.24
CA,British Columbia,YSX,,Bella Bella/Shearwater Water Aerodrome,52.15,-128.08
CA,British Columbia,ZOF,,Ocean Falls Water Aerodrome,52.37,-127.72
CA,Prince Edward Island,YSU,CYSU,Summerside Airport,46.44,-63.83
CA,Manitoba,YST,CYST,St. Theresa Point Airport,53.85,-94.85
CA,Ontario,YSP,CYSP,Marathon Aerodrome,48.76,-86.34
CA,Manitoba,PIW,CZMN,Pikwitonei Airport,55.59,-97.16
CA,Ontario,ZPB,CZPB,Sachigo Lake Airport,53.89,-92.2
CA,British Columbia,YSN,CZAM,Salmon Arm Airport,50.68,-119.23
CA,Manitoba,XPK,CZFG,Pukatawagan Airport,55.75,-101.27
CA,Northwest Territories,YSM,CYSM,Fort Smith Airport,60.02,-111.96
CA,Saskatchewan,ZPO,CZPO,Pinehouse Lake Airport,55.53,-106.58
CA,British Columbia,ZQS,,Queen Charlotte City Water Aerodrome,53.27,-132.08
CA,New Brunswick,YSL,CYSL,Saint-Leonard Aerodrome,47.16,-67.83
CA,Nunavut,YSK,CYSK,Sanikiluaq Airport,56.54,-79.25
CA,New Brunswick,YSJ,CYSJ,Saint John Airport,45.32,-65.89
CA,Ontario,YEB,,Bar River Airport,46.42,-84.09
CA,Ontario,YSI,,Parry Sound/Frying Pan Island-Sans Souci Water Aerodrome,45.17,-80.14
CA,Ontario,YSH,CYSH,Smiths Falls-Montague Airport,44.95,-75.94
CA,Northwest Territories,YSG,CYLK,Lutselk'e Airport,62.42,-110.68
CA,Saskatchewan,YSF,CYSF,Stony Rapids Airport,59.25,-105.84
CA,British Columbia,YSE,CYSE,Squamish Airport,49.78,-123.16
CA,Alberta,YSD,CYSD,CFB Suffield,50.27,-111.18
CA,Quebec,YSC,CYSC,Sherbrooke Airport,45.44,-71.69
CA,Ontario,YSB,CYSB,Sudbury Airport,46.62,-80.8
CA,Nova Scotia,YSA,,Sable Island Aerodrome,43.93,-59.96
CA,British Columbia,YRV,CYRV,Revelstoke Airport,50.97,-118.18
CA,Ontario,ZRJ,CZRJ,Round Lake (Weagamow Lake) Airport,52.94,-91.31
CA,Nunavut,YRT,CYRT,Rankin Inlet Airport,62.81,-92.12
CA,Manitoba,YRS,CYRS,Red Sucker Lake Airport,54.17,-93.56
CA,British Columbia,YRR,,Stuart Island Airport,50.41,-125.13
CA,Quebec,YRQ,CYRQ,Trois-Rivieres Airport,46.35,-72.68
CA,Ontario,ZSJ,CZSJ,Sandy Lake Airport,53.06,-93.34
CA,Ontario,YRO,CYRO,Ottawa/Rockcliffe Airport,45.46,-75.65
CA,British Columbia,YRN,,Rivers Inlet Water Aerodrome,51.68,-127.26
CA,British Columbia,ZST,CZST,Stewart Aerodrome,55.94,-129.98
CA,Alberta,YRM,CYRM,Rocky Mountain House Airport,52.43,-114.9
CA,Ontario,YRL,CYRL,Red Lake Airport,51.07,-93.79
CA,Quebec,YRJ,CYRJ,Roberval Airport,48.52,-72.27
CA,Quebec,YRI,CYRI,Riviere-du-Loup Airport,47.76,-69.58
CA,British Columbia,ZSW,CZSW,Prince Rupert/Seal Cove Water Airport,54.33,-130.28
CA,Newfoundland and Labrador,YRG,,Rigolet Airport,54.18,-58.46
CA,Newfoundland and Labrador,YRF,CYCA,Cartwright Airport,53.68,-57.04
CA,Northwest Territories,YDW,,Obre Lake/North of Sixty Airport,60.32,-103.13
CA,British Columbia,YRC,,Refuge Cove Water Aerodrome,50.12,-124.84
CA,Nunavut,YRB,CYRB,Resolute Bay Airport,74.72,-94.97
CA,Northwest Territories,YRA,CYRA,Gameti/Rae Lakes Airport,64.12,-117.31
CA,Quebec,ZTB,,Tete-a-la-Baleine Airport,50.67,-59.38
CA,British Columbia,YQZ,CYQZ,Quesnel Airport,53.03,-122.51
CA,Nova Scotia,YQY,CYQY,Sydney/J.A. Douglas McCurdy Airport,46.16,-60.05
CA,Newfoundland and Labrador,YQX,CYQX,Gander International Airport / CFB Gander,48.94,-54.57
CA,Saskatchewan,YQW,CYQW,North Battleford Airport (Cameron McIntosh Airport),52.77,-108.24
CA,Manitoba,ZTM,CZTM,Shamattawa Airport,55.87,-92.08
CA,Saskatchewan,YQV,CYQV,Yorkton Municipal Airport,51.26,-102.46
CA,Alberta,YQU,CYQU,Grande Prairie Airport,55.18,-118.88
CA,Ontario,YQT,CYQT,Thunder Bay International Airport,48.37,-89.32
CA,British Columbia,ZTS,,Tahsis Water Aerodrome,49.92,-126.67
CA,British Columbia,TUX,,Tumbler Ridge Airport,55.02,-120.94
CA,Ontario,YQS,CYQS,St. Thomas Municipal Airport,42.77,-81.11
CA,Ontario,ZUC,CZUC,Ignace Municipal Airport,49.43,-91.72
CA,Saskatchewan,YQR,CYQR,Regina International Airport,50.43,-104.67
CA,British Columbia,YQQ,CYQQ,CFB Comox,49.71,-124.89
CA,Ontario,YQN,CYQN,Nakina Airport,50.18,-86.7
CA,Northwest Territories,LAK,CYKD,Aklavik/Freddie Carmichael Airport,68.22,-135.01
CA,Newfoundland and Labrador,ZUM,CZUM,Churchill Falls Airport,53.56,-64.11
CA,Saskatchewan,ZWL,CZWL,Wollaston Lake Airport,58.11,-103.17
CA,New Brunswick,YQM,CYQM,Greater Moncton International Airport,46.11,-64.68
CA,Alberta,YQL,CYQL,Lethbridge Airport,49.63,-112.8
CA,Alberta,TIL,,Cheadle Airport,51.06,-113.62
CA,Ontario,YQK,CYQK,Kenora Airport,49.79,-94.36
CA,Nova Scotia,YQI,CYQI,Yarmouth Airport,43.83,-66.09
CA,Yukon,YQH,CYQH,Watson Lake Airport,60.12,-128.82
CA,Alberta,NML,,Fort McMurray/Mildred Lake Airport,57.06,-111.57
CA,Ontario,YQG,CYQG,Windsor International Airport,42.28,-82.96
CA,Alberta,YQF,CYQF,Red Deer Regional Airport,52.18,-113.89
CA,Manitoba,YQD,CYQD,The Pas Airport,53.97,-101.09
CA,Quebec,YQC,CYHA,Quaqtaq Airport,61.05,-69.62
CA,Quebec,YQB,CYQB,Quebec City Jean Lesage International Airport,46.79,-71.39
CA,Ontario,YQA,CYQA,Muskoka Airport,44.97,-79.3
CA,British Columbia,YPZ,CYPZ,Burns Lake Airport,54.38,-125.95
CA,Alberta,YPY,CYPY,Fort Chipewyan Airport,58.77,-111.12
CA,Quebec,YPX,CYPX,Puvirnituq Airport,60.05,-77.29
CA,British Columbia,YPW,CYPW,Powell River Airport,49.83,-124.5
CA,British Columbia,YPT,,Pender Harbour Water Aerodrome,49.62,-124.02
CA,Nova Scotia,YPS,CYPD,Port Hawkesbury Airport,45.66,-61.37
CA,Nunavut,JOJ,,Doris Lake Aerodrome,68.13,-106.58
CA,British Columbia,YPR,CYPR,Prince Rupert Airport,54.29,-130.44
CA,Ontario,YPQ,CYPQ,Peterborough Airport,44.23,-78.36
CA,Ontario,YPO,CYPO,Peawanuck Airport,54.99,-85.44
CA,Quebec,YPN,CYPN,Port-Menier Airport,49.84,-64.29
CA,Ontario,YPM,CYPM,Pikangikum Airport,51.82,-93.97
CA,Northwest Territories,TNS,,Tungsten (Cantung) Airport,61.96,-128.2
CA,Ontario,YPL,CYPL,Pickle Lake Airport,51.45,-90.21
CA,Quebec,YPJ,CYLA,Aupaluk Airport,59.3,-69.6
CA,British Columbia,YPI,,Port Simpson Water Aerodrome,54.57,-130.43
CA,Quebec,YPH,CYPH,Inukjuak Airport,58.47,-78.08
CA,Manitoba,YPG,CYPG,Portage la Prairie/Southport Airport,49.9,-98.27
CA,Alberta,YPE,CYPE,Peace River Airport,56.23,-117.45
CA,Ontario,YPD,,Parry Sound Area Municipal Airport,45.26,-79.83
CA,Northwest Territories,YPC,CYPC,Nora Aliqatchialuk Ruben Airport,69.36,-124.08
CA,British Columbia,YPB,,Alberni Valley Regional Airport,49.32,-124.93
CA,Saskatchewan,YPA,CYPA,Prince Albert (Glass Field) Airport,53.21,-105.67
CA,Ontario,YOW,CYOW,Ottawa Macdonald-Cartier International Airport,45.32,-75.67
CA,Ontario,YOS,CYOS,Billy Bishop Regional Airport,44.59,-80.84
CA,Ontario,YYZ,CYYZ,Toronto Pearson International Airport,43.68,-79.62
CA,Ontario,YTZ,CYTZ,Billy Bishop Toronto City Airport,43.63,-79.4
CA,Ontario,YKF,CYKF,Region of Waterloo International Airport,43.46,-80.39
CA,Alberta,YOP,CYOP,Rainbow Lake Airport,58.49,-119.41
CA,Ontario,YOO,CYOO,Oshawa Airport,43.92,-78.9
CA,Alberta,YOJ,CYOJ,High Level Airport,58.62,-117.16
CA,Quebec,YOI,,Opinaca Aerodrome,52.22,-76.61
CA,Quebec,YUL,CYUL,Montréal-Pierre Elliott Trudeau International Airport,45.47,-73.75
CA,Quebec,YMX,CYMX,Montréal-Mirabel International Airport,45.67,-74.03
CA,Manitoba,YOH,CYOH,Oxford House Airport,54.93,-95.28
CA,Ontario,YOG,CYKP,Ogoki Post Airport,51.66,-85.9
CA,Alberta,YOE,,Donnelly Airport,55.71,-117.09
CA,Alberta,JHL,,Fort MacKay/Albian Aerodrome,57.22,-111.42
CA,British Columbia,SYF,,Silva Bay Seaplane Base,49.15,-123.7
CA,British Columbia,CFQ,,Creston Aerodrome,49.04,-116.5
CA,Alberta,YOD,CYOD,CFB Cold Lake (R.W. McNair Airport),54.4,-110.28
CA,Yukon,YOC,CYOC,Old Crow Airport,67.57,-139.84
CA,Northwest Territories,YOA,CYOA,Ekati Airport,64.7,-110.62
CA,Northwest Territories,YNX,,Snap Lake Airport,63.59,-110.91
CA,Quebec,YNS,CYHH,Nemiscau Airport,51.69,-76.14
CA,Newfoundland and Labrador,YNP,,Natuashish Airport,55.91,-61.18
CA,Ontario,YNO,,North Spirit Lake Airport,52.49,-92.97
CA,Northwest Territories,DVK,,Diavik Airport,64.51,-110.29
CA,Northwest Territories,GHK,,Gahcho Kue Aerodrome,63.43,-109.19
CA,British Columbia,DUQ,,Duncan Airport,48.75,-123.71
CA,Quebec,YNM,CYNM,Matagami Airport,49.76,-77.8
CA,Saskatchewan,YNL,CYNL,Points North Landing Airport,58.28,-104.08
CA,British Columbia,YNH,CYNH,Hudson's Hope Airport,56.04,-121.98
CA,Manitoba,YNE,CYNE,Norway House Airport,53.96,-97.84
CA,Quebec,YND,CYND,Gatineau-Ottawa Executive Airport,45.52,-75.56
CA,Quebec,YNC,CYNC,Wemindji Airport,53.01,-78.83
CA,Quebec,YNA,CYNA,Natashquan Airport,50.19,-61.79
CA,Quebec,YMW,CYMW,Maniwaki Airport,46.27,-75.99
CA,Nunavut,YMV,,Mary River Aerodrome,71.32,-79.36
CA,British Columbia,YMU,,Mansons Landing Water Aerodrome,50.07,-124.98
CA,Quebec,YMT,CYMT,Chibougamau/Chapais Airport,49.77,-74.53
CA,British Columbia,YMP,,Port McNeill Airport,50.58,-127.03
CA,Ontario,YMO,CYMO,Moosonee Airport,51.29,-80.61
CA,Nunavut,UZM,,Hope Bay Aerodrome,68.16,-106.62
CA,Newfoundland and Labrador,YMN,CYFT,Makkovik Airport,55.08,-59.19
CA,Alberta,YMM,CYMM,Fort McMurray International Airport,56.65,-111.22
CA,Quebec,YML,CYML,Charlevoix Airport,47.6,-70.22
CA,Saskatchewan,YMJ,CYMJ,CFB Moose Jaw (C.M. McEwen Airport),50.33,-105.56
CA,Newfoundland and Labrador,YMH,CYMH,Mary's Harbour Airport,52.3,-55.85
CA,Ontario,YMG,CYMG,Manitouwadge Airport,49.08,-85.86
CA,British Columbia,YMF,,Montague Harbour Water Aerodrome,48.82,-123.2
CA,Ontario,WNN,,Wunnummin Lake Airport,52.89,-89.29
CA,Quebec,YME,CYME,Matane Airport,48.86,-67.45
CA,Northwest Territories,YMD,CYMD,Mould Bay Airport,76.24,-119.32
CA,British Columbia,YMB,,Merritt Airport,50.12,-120.75
CA,Yukon,YMA,CYMA,Mayo Airport,63.62,-135.87
CA,British Columbia,YLY,CYNJ,Langley Regional Airport,49.1,-122.63
CA,British Columbia,YLW,CYLW,Kelowna International Airport,49.96,-119.38
CA,Alberta,WPC,CZPC,Pincher Creek Airport,49.52,-114.0
CA,Nunavut,YLT,CYLT,Alert Airport,82.52,-62.28
CA,Quebec,YLS,,Lebel-sur-Quevillon Airport,49.03,-77.02
CA,British Columbia,WPL,,Powell Lake Water Aerodrome,49.88,-124.53
CA,Manitoba,YLR,CYLR,Leaf Rapids Airport,56.51,-99.99
CA,Quebec,YLQ,CYLQ,La Tuque Airport,47.41,-72.79
CA,Quebec,YLP,CYLP,Mingan Airport,50.29,-64.15
CA,Quebec,SSQ,,La Sarre Airport,48.92,-79.18
CA,Yukon,YLM,,Clinton Creek Airport,64.48,-140.74
CA,Alberta,YLL,CYLL,Lloydminster Airport,53.31,-110.07
CA,British Columbia,CJH,,Chilko Lake (Tsylos Park Lodge) Aerodrome,51.63,-124.14
CA,Ontario,YLK,CYLS,Lake Simcoe Regional Airport,44.49,-79.56
CA,Saskatchewan,YLJ,CYLJ,Meadow Lake Airport,54.13,-108.52
CA,Ontario,YLH,CYLH,Lansdowne House Airport,52.2,-87.93
CA,Northwest Territories,YLE,,Whati Airport,63.13,-117.25
CA,Ontario,YLD,CYLD,Chapleau Airport,47.82,-83.35
CA,Nunavut,YLC,CYLC,Kimmirut Airport,62.85,-69.88
CA,Alberta,YLB,CYLB,Lac La Biche Airport,54.77,-112.03
CA,Saskatchewan,YKY,CYKY,Kindersley Regional Airport,51.52,-109.18
CA,Ontario,YKX,CYKX,Kirkland Lake Airport,48.21,-79.98
CA,Quebec,YKU,,Chisasibi Airport,53.81,-78.92
CA,British Columbia,YKT,,Klemtu Water Aerodrome,52.61,-128.52
CA,Quebec,YKQ,CYKQ,Waskaganish Airport,51.47,-78.76
CA,Quebec,YKL,CYKL,Schefferville Airport,54.81,-66.81
CA,British Columbia,YKK,,Kitkatla Water Aerodrome,53.8,-130.43
CA,Nunavut,YZS,CYZS,Coral Harbour Airport,64.19,-83.36
CA,Saskatchewan,YKJ,CYKJ,Key Lake Airport,57.26,-105.62
CA,Quebec,YKG,CYAS,Kangirsuk Airport,60.03,-70.0
CA,Manitoba,YKE,,Knee Lake Airport,54.92,-94.8
CA,Ontario,YKD,CYKM,Kincardine Municipal Airport,44.2,-81.61
CA,Newfoundland and Labrador,YYT,CYYT,St. John's International Airport,47.62,-52.75
CA,Ontario,YHM,CYHM,John C. Munro Hamilton International Airport,43.17,-79.94
CC,Cocos (Keeling) Islands,CCK,YPCC,Cocos (Keeling) Islands Airport,-12.19,96.83
CD,Kinshasa,FIH,FZAA,N'djili Airport,-4.39,15.44
CD,Mai-Ndombe,INO,FZBA,Inongo Airport,-1.95,18.29
CD,Equateur,BSU,FZEN,Basankusu Airport,1.22,19.79
CD,Haut-Katanga,KEC,FZQG,Kasenga Airport,-10.35,28.63
CD,Lualaba,KWZ,FZQM,Kolwezi Airport,-10.77,25.51
CD,Kasai,BAN,FZVR,Basongo Airport,-4.32,20.41
CD,Nord-Kivu,GOM,FZNA,Goma International Airport,-1.67,29.24
CD,Bas-Uele,BZU,FZKJ,Buta Zega Airport,2.82,24.79
CD,Mongala,LIQ,FZGA,Lisala Airport,2.17,21.5
CD,Kasai,PFR,FZVS,Ilebo Airport,-4.33,20.59
CD,Kongo Central,LZI,FZAL,Luozi Airport,-4.95,14.13
CD,Sud-Ubangi,LIE,FZFA,Libenge Airport,3.63,18.63
CD,Kasai Oriental,LJA,FZVA,Lodja Airport,-3.42,23.45
CD,Tshopo,FKI,FZIC,Bangoka International Airport,0.48,25.34
CD,Kasai,KGA,FZUA,Kananga Airport,-5.9,22.47
CD,Sankuru,IKL,FZGV,Ikela Airport,-1.05,23.37
CD,Mai-Ndombe,LUS,FZCE,Lusanga Airport,-4.8,18.72
CD,Kongo Central,NKL,FZAR,Nkolo-Fuma Airport,-5.42,14.82
CD,Mai-Ndombe,MSM,FZCV,Masi-Manimba Airport,-4.78,17.85
CD,Nord-Kivu,IRP,FZJH,Matari Airport,2.83,27.59
CD,Tshopo,YAN,FZIR,Yangambi Airport,0.78,24.47
CD,Kasai Oriental,LBO,FZVI,Lusambo Airport,-4.96,23.38
CD,Maniema,PUN,FZOP,Punia Airport,-1.37,26.33
CD,Haut-Katanga,PWO,FZQC,Pweto Airport,-8.47,28.88
CD,Mai-Ndombe,IDF,FZCB,Idiofa Airport,-5.0,19.6
CD,Kinshasa,FIH,FZAA,N'djili Airport (Kinshasa Int'l Airport),-4.39,15.44
CD,Kasai,LZA,FZUG,Luiza Airport,-7.18,22.4
CD,Mai-Ndombe,FDU,FZBO,Bandundu Airport,-3.31,17.38
CD,Kasai Oriental,MJM,FZWA,Mbuji Mayi Airport,-6.12,23.57
CD,Equateur,MDK,FZEA,Mbandaka Airport,0.02,18.29
CD,Mongala,BMB,FZFU,Bumba Airport,2.18,22.48
CD,Ituri,BUX,FZKA,Bunia Airport,1.57,30.22
CD,Maniema,KND,FZOA,Kindu Airport,-2.92,25.92
CD,Tanganyika,KBO,FZRM,Kabalo Airport,-6.08,26.92
CD,Tanganyika,BDV,FZRB,Moba Airport,-7.07,29.78
CD,Kasai,TSH,FZUK,Tshikapa Airport,-6.44,20.79
CD,Maniema,KLY,FZOC,Kamisuku Airport,-2.58,26.73
CD,Equateur,BDT,FZFD,Gbadolite Airport,4.25,20.98
CD,Kinshasa,NLO,FZAB,N'Dolo Airport,-4.33,15.33
CD,Nord-Ubangi,KLI,FZFP,Kotakoli Air Base,4.16,21.65
CD,Tshuapa,BNB,FZGN,Boende Airport,-0.22,20.85
CD,Nord-Kivu,BNC,FZNP,Beni Airport,0.57,29.47
CD,Haut-Katanga,KNM,FZTK,Kaniama Airport,-7.58,24.15
CD,Kongo Central,BOA,FZAJ,Boma Airport,-5.85,13.06
CD,Haut-Katanga,FBM,FZQA,Lubumbashi International Airport,-11.59,27.53
CD,Mai-Ndombe,KKW,FZCA,Kikwit Airport,-5.04,18.79
CD,Nord-Kivu,RUE,,Butembo Airport,0.12,29.31
CD,Kasai Oriental,KBN,FZWT,Tunta Airport,-6.13,24.48
CD,Sud-Ubangi,GMA,FZFK,Gemena Airport,3.24,19.77
CD,Tanganyika,FMI,FZRF,Kalemie Airport,-5.88,29.25
CD,Sud-Kivu,BKY,FZMA,Kavumu Airport,-2.31,28.81
CD,Haut-Katanga,KAP,FZSK,Kapanga Airport,-8.35,22.58
CD,Tanganyika,KOO,FZRQ,Kongolo Airport,-5.39,26.99
CD,Tanganyika,MNO,FZRA,Manono Airport,-7.29,27.39
CD,Kongo Central,MAT,FZAM,Matadi Tshimpi Airport,-5.8,13.44
CD,Haut-Katanga,KIL,,Kilwa Airport,-9.29,28.33
CD,Kongo Central,MNB,FZAG,Muanda Airport (Moanda Airport),-5.93,12.35
CD,Mai-Ndombe,KRZ,FZBT,Basango Mboliasa Airport,-1.44,19.02
CD,Kasai,MEW,FZVM,Mweka Airport,-4.85,21.55
CD,Kasai Oriental,GDJ,FZWC,Gandajika Airport,-6.73,23.95
CD,Mai-Ndombe,KGN,FZOK,Kasongo Lunda Airport,-4.53,26.62
CD,Mai-Ndombe,NIO,FZBI,Nioki Airport,-2.72,17.68
CF,Haute-Kotto,ODA,FEFW,Ouadda Airport,8.01,22.4
CF,Haut-Mbomou,IMO,FEFZ,Zemio Airport,5.05,25.15
CF,Vakaga,GDI,,Gordil Airport,9.58,21.73
CF,Bangui,BGF,FEFF,Bangui M'Poko International Airport,4.4,18.52
CF,Mbomou,RFA,FEGR,Rafai Airport,4.99,23.93
CF,Mambere-Kadei,BBT,FEFT,Berberati Airport,4.22,15.79
CF,Haute-Kotto,AIG,FEFY,Yalinga Airport,6.52,23.26
CF,Mbomou,BMF,FEGM,Bakouma Airport,5.69,22.8
CF,Haut-Mbomou,MKI,FEGE,M'Boki Airport,5.33,25.93
CF,Nana-Mambere,BOP,FEFO,Bouar Airport,5.96,15.64
CF,Ouham,BCF,FEGU,Bouca Airport,6.52,18.27
CF,Ouham,BTG,FEGF,Batangafo Airport,7.31,18.31
CF,Mambere-Kadei,CRF,FEFC,Carnot Airport,4.94,15.89
CF,Bamingui-Bangoran,NDL,FEFN,N'Dele Airport,8.43,20.64
CF,Haute-Kotto,KWD,,Kavadja Airport,-1.95,124.97
CF,Ouham-Pende,BOZ,FEGZ,Bozoum Airport,6.34,16.32
CF,Haute-Kotto,BIV,FEFR,Bria Airport,6.53,21.99
CF,Ouham,BSN,FEFS,Bossangoa Airport,6.49,17.43
CF,Vakaga,IRO,FEFI,Birao Airport,10.24,22.72
CF,Bamingui-Bangoran,KOL,,Koumala Airport,8.5,21.26
CF,Mbomou,BGU,FEFG,Bangassou Airport,4.78,22.78
CF,Vakaga,ODJ,FEGO,Ouanda Djalle Airport,8.9,22.78
CF,Ouaka,BBY,FEFM,Bambari Airport,5.85,20.65
CF,Bamingui-Bangoran,GDA,,Gounda Airport,9.32,21.18
CG,Cuvette,MKJ,FCOM,Makoua Airport,-0.02,15.58
CG,Sangha,SOE,FCOS,Souanke Airport,2.07,14.13
CG,Plateaux,DJM,FCBD,Djambala Airport,-2.53,14.75
CG,Plateaux,LCO,FCBL,Lague Airport,-2.45,14.53
CG,Niari,DIS,FCPL,Dolisie Airport,-4.21,12.66
CG,Plateaux,LKC,,Lekana Airport,-2.31,14.61
CG,Brazzaville,BZV,FCBB,Maya-Maya Airport,-4.25,15.25
CG,Bouenza,MUY,FCBM,Mouyondzi Airport,-4.01,13.97
CG,Cuvette-Ouest,EWO,FCOE,Ewo Airport,-0.88,14.8
CG,Pointe-Noire,PNR,FCPP,Pointe Noire Airport,-4.82,11.89
CG,Niari,MSX,FCMM,Mossendjo Airport,-2.95,12.7
CG,Brazzaville,ANJ,FCBZ,Zanaga Airport,-2.85,13.82
CG,Lekoumou,SIB,FCBS,Sibiti Airport,-3.68,13.35
CG,Plateaux,GMM,FCOG,Gamboma Airport,-1.83,15.89
CG,Likouala,ION,FCOI,Impfondo Airport,1.62,18.07
CG,Sangha,EPN,,Epena Airport,1.37,17.48
CG,Bouenza,NKY,FCBY,Yokangassi Airport,-4.22,13.29
CG,Sangha,OUE,FCOU,Ouesso Airport,1.62,16.04
CG,Niari,KMK,FCPA,Makabana Airport,-3.48,12.62
CG,Pool,KNJ,FCBK,Kindamba Airport,-3.95,14.52
CG,Cuvette,BOE,FCOB,Boundji Airport,-1.03,15.38
CG,Cuvette,OLL,,Oyo Ollombo Airport,-1.23,15.91
CG,Cuvette,OKG,,Okoyo Airport,-1.45,15.07
CG,Likouala,BTB,FCOT,Betou Airport,3.05,18.5
CG,Cuvette,FTX,FCOO,Owando Airport,-0.53,15.95
CG,Cuvette-Ouest,KEE,FCOK,Kelle Airport,-0.08,14.53
